ID,Player,Pos,Squad,Age,Born,PlayingTimeMP,PlayingTimeMin,PlayingTimeMn/MP,PlayingTimeMin%,PlayingTime90s,Starts,StartsMn/Start,StartsCompl,Subs,SubsMn/Sub,SubsunSub,TeamSuccessPPM,TeamSuccessonG,TeamSuccessonGA,TeamSuccess+/-,TeamSuccess+/-90,TeamSuccessOn-Off,TeamSuccess(xG)onxG,TeamSuccess(xG)onxGA,TeamSuccess(xG)xG+/-,TeamSuccess(xG)xG+/-90,TeamSuccess(xG)On-Off,Rk,PlayingTimeStarts,PerformanceGls,PerformanceAst,PerformanceG+A,PerformanceG-PK,PerformancePK,PerformancePKatt,PerformanceCrdY,PerformanceCrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,ProgressionPrgC,ProgressionPrgP,ProgressionPrgR,Per90MinGls,Per90MinAst,Per90MinG+A,Per90MinG-PK,Per90MinG+A-PK,Per90Min_xG,Per90Min_xAG,Per90Min_xG+xAG,Per90Min_npxG,Per90Min_npxG+xAG,90s,TacklesTkl,TacklesTklW,TacklesDef 3rd,TacklesMid 3rd,tacklesAtt 3rd,ChallengesTkl,ChallengesAtt,ChallengesTkl%,ChallengesLost,BlocksBlocks,BlocksSh,BlocksPass,Int,Tkl+Int,Clr,Err,SCA,SCA90,SCATypesPassLive,SCATypesPassDead,SCATypesTO,SCATypesSh,SCATypesFld,SCATypesDef,GCA,GCA90,GCATypesPassLive,GCATypesPassDead,GCATypes,GCATypesSh,GCATypesFld,GCATypesDef,StandardGls,StandardSh,StandardSoT,StandardSoT%,StandardSh/90,StandardSoT/90,StandardG/Sh,StandardG/SoT,StandardDist,StandardFK,StandardPK,StandardPKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarriesTotDist,CarriesPrgDist,CarriesPrgC,Carries1/3,CarriesCPA,CarriesMis,CarriesDis,ReceivingRec,ReceivingPrgR,TotalCmp,TotalAtt,TotalCmp%,TotalTotDist,TotalPrgDist,ShortCmp,ShortAtt,ShortCmp%,MediumCmp,MediumAtt,MediumCmp%,LongCmp,LongAtt,LongCmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,PassTypesLive,PassTypesDead,PassTypesFK,PassTypesTB,PassTypesSw,PassTypesCrs,PassTypesTI,PassTypesCK,CornerKicksIn,CornerKicksOut,CornerKicksStr,OutcomesCmp,OutcomesOff,OutcomesBlocks,Performance2CrdY,PerformanceFls,PerformanceFld,PerformanceOff,PerformanceCrs,PerformanceInt,PerformanceTklW,PerformancePKwon,PerformancePKcon,PerformanceOG,PerformanceRecov,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%,PerformanceGA,PerformanceGA90,PerformanceSoTA,PerformanceSaves,PerformanceSave%,PerformanceW,PerformanceD,PerformanceL,PerformanceCS,PerformanceCS%,PenaltyKicksPKatt,PenaltyKicksPKA,PenaltyKicksPKsv,PenaltyKicksPKm,PenaltyKicksSave%,Playing90s,GoalsGA,GoalsPKA,GoalsFK,GoalsCK,GoalsOG,ExpectedPSxG,ExpectedPSxG/SoT,ExpectedPSxG+/-,Expected/90,LaunchedCmp,LaunchedAtt,LaunchedCmp%,PassesAtt (GK),PassesThr,PassesLaunch%,PassesAvgLen,GoalKicksAtt,GoalKicksLaunch%,GoalKicksAvgLen,CrossesOpp,CrossesStp,CrossesStp%,Sweeper#OPA,Sweeper#OPA/90,SweeperAvgDist,missing_pct,KP_per90,PPA_per90,1/3_per90,CrsPA_per90,PrgP_per90,Int_per90,Clr_per90,Touches_per90,KP/90,PPA/90,1/3/90,CrsPA/90,PrgP/90,Int/90,Clr/90,Touches/90
AnDFro301993,Andrei Burcă,DF,ro Romania,30,1993,4,360.0,90.0,100.0,4.0,4,90.0,4,0,,0,1.0,4.0,6.0,-2.0,-0.5,,3.5,6.1,-2.6,-0.66,,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,4.0,4.0,2.0,3.0,1.0,0.0,3.0,4.0,75.0,1.0,7.0,4.0,3.0,1.0,5.0,23.0,0.0,3.0,0.75,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,9.0,0.0,0.0,0.0,0.08,-0.1,-0.1,180.0,31.0,98.0,73.0,9.0,2.0,180.0,0.0,0.0,,0.0,,103.0,451.0,214.0,2.0,1.0,0.0,2.0,3.0,114.0,1.0,113.0,141.0,80.1,2416.0,882.0,36.0,41.0,87.8,58.0,67.0,86.6,18.0,31.0,58.1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,141.0,132.0,9.0,5.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,113.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,8.0,6.0,8.0,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,0.0,0.0,1.5,0.0,1.5,0.25,5.75,45.0,0.0,0.0,1.5,0.0,1.5,0.25,5.75,45.0
AnDFrs271996,Andrija Živković,DF,rs Serbia,27,1996,3,244.0,81.0,90.4,2.7,3,81.0,1,0,,0,0.67,0.0,2.0,-2.0,-0.74,-4.2,1.7,2.4,-0.7,-0.25,-1.05,489.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,8.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,2.7,2.0,2.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,2.0,5.0,0.0,9.0,3.32,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,160.0,4.0,38.0,66.0,57.0,2.0,160.0,5.0,2.0,40.0,3.0,60.0,110.0,595.0,283.0,8.0,5.0,1.0,2.0,1.0,109.0,16.0,115.0,142.0,81.0,1892.0,612.0,59.0,62.0,95.2,43.0,52.0,82.7,10.0,15.0,66.7,0.0,0.7,0.6,-0.7,5.0,7.0,9.0,6.0,12.0,142.0,122.0,20.0,0.0,0.0,2.0,13.0,20.0,0.0,0.0,0.0,0.0,115.0,0.0,6.0,0.0,1.0,0.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,1.8442622950819672,3.319672131147541,2.581967213114754,2.2131147540983607,4.426229508196721,0.0,1.8442622950819672,59.01639344262295
AnDFsc251998,Anthony Ralston,DF,sct Scotland,25,1998,3,262.0,87.0,97.0,2.9,3,87.0,2,0,,0,0.33,2.0,6.0,-4.0,-1.37,9.88,0.8,3.6,-2.8,-0.97,6.45,340.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,2.9,3.0,2.0,3.0,0.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,0.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,120.0,8.0,37.0,52.0,32.0,2.0,120.0,3.0,2.0,66.7,1.0,33.3,65.0,314.0,100.0,2.0,4.0,0.0,3.0,2.0,75.0,4.0,67.0,95.0,70.5,1128.0,273.0,37.0,41.0,90.2,20.0,29.0,69.0,8.0,12.0,66.7,0.0,0.1,0.1,-0.1,2.0,2.0,2.0,2.0,4.0,95.0,85.0,10.0,1.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,67.0,0.0,5.0,0.0,4.0,3.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0,4.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,0.6870229007633587,0.6870229007633587,0.6870229007633587,0.6870229007633587,1.3740458015267174,0.34351145038167935,2.404580152671756,41.221374045801525
AnDFsc291994,Andrew Robertson,DF,sct Scotland,29,1994,3,268.0,89.0,99.3,3.0,3,89.0,2,0,,0,0.33,2.0,6.0,-4.0,-1.34,43.66,0.8,3.6,-2.8,-0.95,28.73,351.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,3.0,8.0,5.0,4.0,4.0,0.0,8.0,10.0,80.0,2.0,2.0,0.0,2.0,1.0,9.0,10.0,1.0,6.0,2.01,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,149.0,10.0,38.0,71.0,41.0,2.0,149.0,5.0,2.0,40.0,2.0,40.0,66.0,406.0,247.0,5.0,4.0,0.0,3.0,1.0,76.0,7.0,91.0,120.0,75.8,1469.0,446.0,44.0,47.0,93.6,40.0,50.0,80.0,4.0,14.0,28.6,0.0,0.3,0.5,-0.3,4.0,4.0,2.0,1.0,8.0,120.0,90.0,30.0,13.0,0.0,0.0,13.0,16.0,1.0,1.0,0.0,0.0,91.0,0.0,5.0,0.0,1.0,2.0,0.0,13.0,1.0,5.0,0.0,0.0,0.0,7.0,2.0,1.0,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2146118721461187,,,,,,,,,1.3432835820895521,0.6716417910447761,1.3432835820895521,0.33582089552238803,2.6865671641791042,0.33582089552238803,3.3582089552238803,50.03731343283582
AnFWhr321991,Andrej Kramarić,FW,hr Croatia,32,1991,3,243.0,81.0,90.0,2.7,3,81.0,0,0,,0,0.67,3.0,4.0,-1.0,-0.37,6.3,4.6,3.7,0.9,0.32,-1.19,217.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,5.0,7.0,32.0,0.37,0.0,0.37,0.37,0.37,0.28,0.07,0.35,0.28,0.35,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,13.0,4.81,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,50.0,1.48,0.74,0.25,0.5,16.3,0.0,0.0,0.0,0.19,0.3,0.3,111.0,3.0,6.0,36.0,69.0,13.0,111.0,9.0,5.0,55.6,2.0,22.2,67.0,477.0,222.0,5.0,7.0,2.0,4.0,2.0,89.0,32.0,71.0,89.0,79.8,998.0,114.0,50.0,55.0,90.9,17.0,24.0,70.8,3.0,7.0,42.9,0.0,0.2,0.2,-0.2,6.0,1.0,3.0,1.0,7.0,89.0,84.0,5.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,71.0,0.0,2.0,0.0,4.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,2.2222222222222223,1.1111111111111112,0.3703703703703704,0.3703703703703704,2.5925925925925926,0.3703703703703704,0.3703703703703704,41.11111111111111
AnFWsi291994,Andraž Šporar,FW,si Slovenia,29,1994,4,338.0,85.0,86.7,3.8,4,85.0,1,0,,0,1.0,2.0,2.0,0.0,0.0,0.0,2.9,4.8,-1.9,-0.51,1.14,400.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.8,3.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.26,0.22,0.48,0.26,0.48,3.8,2.0,2.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,8.0,2.13,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,14.3,1.86,0.27,0.0,0.0,14.5,0.0,0.0,0.0,0.14,-1.0,-1.0,96.0,5.0,7.0,48.0,41.0,9.0,96.0,2.0,1.0,50.0,1.0,50.0,40.0,173.0,75.0,3.0,4.0,1.0,6.0,0.0,70.0,19.0,46.0,69.0,66.7,650.0,97.0,27.0,36.0,75.0,16.0,23.0,69.6,2.0,3.0,66.7,0.0,0.8,0.2,-0.8,8.0,5.0,1.0,1.0,3.0,69.0,63.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,3.0,0.0,2.0,6.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,13.0,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,2.130177514792899,0.2662721893491124,1.331360946745562,0.2662721893491124,0.7988165680473372,0.0,1.0650887573964496,25.562130177514792,2.130177514792899,0.2662721893491124,1.331360946745562,0.2662721893491124,0.7988165680473372,0.0,1.0650887573964496,25.562130177514792
AnFWua341989,Andriy Yarmolenko,FW/MF,ua Ukraine,34,1989,3,104.0,35.0,38.5,1.2,1,66.0,0,2,19.0,0,1.33,1.0,1.0,0.0,0.0,1.08,1.9,0.8,1.1,0.97,1.47,477.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,4.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.42,0.42,0.42,1.2,2.0,2.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.6,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.46,0.0,0.0,,15.7,0.0,0.0,0.0,0.12,-0.5,-0.5,58.0,0.0,7.0,22.0,29.0,4.0,58.0,1.0,0.0,0.0,0.0,0.0,35.0,190.0,129.0,4.0,3.0,0.0,0.0,0.0,40.0,11.0,34.0,49.0,69.4,505.0,131.0,22.0,27.0,81.5,10.0,16.0,62.5,1.0,5.0,20.0,0.0,0.0,0.3,0.0,0.0,1.0,2.0,0.0,6.0,49.0,46.0,3.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,,,,,,,,,0.0,1.7307692307692308,0.8653846153846154,0.0,5.1923076923076925,0.8653846153846154,0.0,50.19230769230769
AnGKsc281996,Angus Gunn,GK,sct Scotland,28,1996,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,0.33,2.0,7.0,-5.0,-1.67,,0.9,4.4,-3.5,-1.16,,162.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,128.0,100.0,127.0,1.0,0.0,0.0,128.0,0.0,0.0,,0.0,,74.0,350.0,140.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,72.0,117.0,61.5,2396.0,2074.0,20.0,20.0,100.0,21.0,21.0,100.0,31.0,76.0,40.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,117.0,79.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,7.0,2.33,19.0,12.0,68.4,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,5.3,0.24,-1.7,-0.56,28.0,69.0,40.6,95.0,13.0,51.6,38.1,22.0,90.9,62.9,45.0,2.0,4.4,10.0,3.33,18.0,0.0547945205479452,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333335,42.66666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.3333333333333335,42.66666666666667
AnGKua222001,Anatolii Trubin,GK,ua Ukraine,22,2001,2,180.0,90.0,66.7,2.0,2,90.0,2,0,,1,2.0,2.0,1.0,1.0,0.5,3.5,2.3,1.7,0.6,0.28,0.62,438.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,76.0,67.0,76.0,0.0,0.0,0.0,76.0,0.0,0.0,,0.0,,47.0,215.0,150.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,55.0,70.0,78.6,1334.0,986.0,6.0,6.0,100.0,38.0,38.0,100.0,11.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.5,9.0,8.0,88.9,1.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,2.8,0.34,1.8,0.88,7.0,18.0,38.9,55.0,8.0,18.2,25.7,14.0,57.1,46.6,24.0,0.0,0.0,3.0,1.5,16.8,0.0502283105022831,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,38.0
AnGKua241999,Andriy Lunin,GK,ua Ukraine,24,1999,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,0.0,0.0,3.0,-3.0,-3.0,-3.5,0.7,1.1,-0.3,-0.34,-0.62,244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,25.0,21.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,,0.0,,19.0,83.0,56.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,24.0,95.8,402.0,311.0,8.0,8.0,100.0,14.0,15.0,93.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,1.0,0.0,1.4,0.32,-1.6,-1.59,0.0,0.0,,20.0,6.0,0.0,17.5,4.0,0.0,20.5,9.0,0.0,0.0,1.0,1.0,10.0,0.0547945205479452,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
AnMFdk241999,Andreas Skov Olsen,MF/FW,dk Denmark,24,1999,3,122.0,41.0,33.9,1.4,1,68.0,0,2,27.0,1,0.67,0.0,2.0,-2.0,-1.48,-1.48,1.5,2.4,-0.8,-0.62,-0.76,393.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.31,0.33,0.02,0.33,1.4,1.0,1.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,4.0,2.95,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.74,0.0,0.0,,17.6,0.0,0.0,0.0,0.03,0.0,0.0,55.0,1.0,9.0,20.0,26.0,5.0,55.0,2.0,1.0,50.0,1.0,50.0,32.0,213.0,129.0,4.0,4.0,2.0,4.0,0.0,38.0,11.0,30.0,38.0,78.9,444.0,80.0,16.0,19.0,84.2,11.0,12.0,91.7,2.0,4.0,50.0,0.0,0.4,0.2,-0.4,1.0,1.0,0.0,0.0,3.0,38.0,36.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1917808219178082,,,,,,,,,0.7377049180327869,0.0,0.7377049180327869,0.0,2.2131147540983607,0.0,1.4754098360655739,40.57377049180328
AnMFfr321991,Antoine Griezmann,MF/FW,fr France,32,1991,6,394.0,66.0,69.1,4.4,4,84.0,2,2,30.0,0,1.5,2.0,1.0,1.0,0.23,0.23,5.4,3.1,2.3,0.52,-0.23,152.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.3,2.3,7.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.45,0.08,0.53,0.45,0.53,4.4,5.0,3.0,2.0,2.0,1.0,4.0,6.0,66.7,2.0,4.0,0.0,4.0,1.0,6.0,2.0,1.0,15.0,3.43,9.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.3,2.74,0.91,0.0,0.0,18.5,1.0,0.0,0.0,0.16,-2.0,-2.0,234.0,3.0,24.0,88.0,124.0,16.0,234.0,2.0,2.0,100.0,0.0,0.0,154.0,566.0,312.0,7.0,3.0,2.0,7.0,5.0,163.0,23.0,151.0,194.0,77.8,2490.0,638.0,76.0,84.0,90.5,52.0,70.0,74.3,16.0,27.0,59.3,0.0,0.3,0.6,-0.3,9.0,18.0,9.0,2.0,24.0,194.0,164.0,30.0,12.0,1.0,3.0,27.0,1.0,16.0,7.0,4.0,0.0,151.0,0.0,3.0,0.0,2.0,6.0,0.0,27.0,1.0,3.0,0.0,0.0,0.0,11.0,1.0,3.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1872146118721461,2.0558375634517767,2.0558375634517767,4.111675126903553,0.45685279187817257,5.4822335025380715,0.22842639593908629,0.45685279187817257,53.45177664974619,2.0558375634517767,2.0558375634517767,4.111675126903553,0.45685279187817257,5.4822335025380715,0.22842639593908629,0.45685279187817257,53.45177664974619
AnMFge222001,Anzor Mekvabishvili,MF,ge Georgia,22,2001,3,188.0,63.0,52.2,2.1,2,89.0,1,1,10.0,0,1.33,2.0,3.0,-1.0,-0.48,0.57,2.3,6.4,-4.1,-1.96,-0.46,265.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,2.1,6.0,3.0,3.0,3.0,0.0,3.0,3.0,100.0,0.0,4.0,1.0,3.0,5.0,11.0,5.0,0.0,3.0,1.44,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.96,0.48,0.0,0.0,25.6,0.0,0.0,0.0,0.06,-0.1,-0.1,115.0,6.0,31.0,68.0,17.0,3.0,115.0,0.0,0.0,,0.0,,66.0,309.0,97.0,2.0,1.0,1.0,3.0,0.0,81.0,4.0,76.0,91.0,83.5,1298.0,425.0,36.0,41.0,87.8,32.0,34.0,94.1,5.0,9.0,55.6,0.0,0.0,0.1,0.0,0.0,6.0,0.0,0.0,8.0,91.0,90.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1963470319634703,,,,,,,,,0.0,0.0,2.8723404255319145,0.0,3.829787234042553,2.393617021276596,2.393617021276596,55.0531914893617
AnMFhu241999,András Schäfer,MF,hu Hungary,24,1999,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.0,2.0,5.0,-3.0,-1.0,,3.7,3.9,-0.2,-0.07,,368.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,5.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,3.0,6.0,3.0,0.0,6.0,0.0,1.0,3.0,33.3,2.0,4.0,1.0,3.0,1.0,7.0,3.0,0.0,2.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.67,0.33,0.0,0.0,21.5,0.0,0.0,0.0,0.04,-0.1,-0.1,163.0,17.0,54.0,76.0,35.0,5.0,163.0,8.0,4.0,50.0,4.0,50.0,111.0,660.0,240.0,5.0,9.0,3.0,2.0,4.0,109.0,4.0,117.0,135.0,86.7,1732.0,486.0,64.0,70.0,91.4,47.0,55.0,85.5,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,14.0,135.0,125.0,10.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,117.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,7.0,3.0,5.0,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2009132420091324,0.0,0.33333333333333337,2.3333333333333335,0.0,4.666666666666667,0.33333333333333337,1.0,54.333333333333336,0.0,0.33333333333333337,2.3333333333333335,0.0,4.666666666666667,0.33333333333333337,1.0,54.333333333333336
